Sim Number,count
57101602308330768,1
57101602308331107,1
57101602308331106,1
57101602308331104,1
57101602308330699,1
57101602308330765,1
57101602308330759,1
57101602308330763,1
57101602308330761,1
57101602308330746,1
57101602308330745,1
57101602308330747,1
57101602308330748,1
57101602308330749,1
57101602308330750,1
57101602308330751,1
57101602308330754,1
57101602308330753,1
57101602308330735,1
57101602308330737,1
57101602308330738,1
57101602308330739,1
57101602308330744,1
57101602308330742,1
57101602308330741,1
57101602308330740,1
57101602308330730,1
57101602308330729,1
57101602308330726,1
57101602308330734,1
57101602308330732,1
57101602308330728,1
57101602308330731,1
57101602308330727,1
57101602308330720,1
57101602308330721,1
57101602308330709,1
57101602308330710,1
57101602308330722,1
57101602308330723,1
57101602308330711,1
57101602308330712,1
57101602308330724,1
57101602308330713,1
57101602308330716,1
57101602308330717,1
57101602308330718,1
57101602308330719,1
57101602709643319,1
57101602308330702,1
57101602308330707,1
57101602308330701,1
57101602308330704,1
57101602308330706,1
57101602308330708,1
57101602308330705,1
57101602308330703,1
57101602308330934,1
57101602308330932,1
57101602308330931,1
57101602308330925,1
57101602308330923,1
57101602308330921,1
57101602308330764,1
57101602308330918,1
57101602308330919,1
57101602308330913,1
57101602308330904,1
57101602308330905,1
57101602308330908,1
57101602308330902,1
57101602308330901,1
57101602308330900,1
57101602709643330,1
57101602604287756,1
57101602604287920,1
8957101502011987709,1
57101602709243305,1
57101602308330884,1
57101602307593793,1
89571016023121576951,1
57101602604287846,1
57101602604287894,1
8952020524110557252,1
8952020023413626211,1
8952020023413626229,1
57101602709243339,1
57101602709243361,1
57101602709643176,1
89571016023121574964,1
57101602604287850,1
57101602308330725,1
57101602308330912,1
57101602604287800,1
57101602604287799,1
57101602604287733,1
57101602604287729,1
89571015024030213018,1
57101602308330875,1
57101602308330874,1
57101602308330868,1
57101602308330863,1
57101602308330860,1
57101602308330859,1
57101602604287939,1
57101602709643403,1
8951101632862882788,1
57101602308331575,1
8957101101510222537,1
57101602709243129,1
57101602709243167,1
57101602709243166,1
57101602709243165,1
602608353953,1
602608353913,1
895110163087459713,1
8957123112215348887,1
57101602308331774,1
57101602308331227,1
57101602604287763,1
57101602604287761,1
57101602604287760,1
57101602604287757,1
57101602604287753,1
57101602604287754,1
57101602604287752,1
57101602604287744,1
57101602604287741,1
57101602604287740,1
57101602308331567,1
89571015022011589299,1
8957123112211415078,1
8957123112215383686,1
8957123112215383249,1
8957123112215383454,1
8957123112215383603,1
8957123112215383462,1
8957123112211411895,1
8957123112211415680,1
8957123112211418817,1
8957123112211415771,1
8957123112211418783,1
895110163087459832,1
895110163087459845,1
895110163087459847,1
895110163087459844,1
895110163087459846,1
89571015020060977050,1
8951101630842401133,1
8951101639498973113,1
8951101632870694860,1
8951101639149424391,1
8951101630842402073,1
8951101632870694910,1
8951101632870694928,1
895110163060142658,1
895110163060142666,1
57101602604287687,1
57101602604287686,1
57101602709643369,1
57101602502492286,1
57101602709643348,1
57101602709643318,1
57101602709643317,1
89571016023121620353,1
89571016023121625998,1
57101602709643442,1
57101602709243135,1
57101602709243123,1
57101702301747817,1
57101602308331100,1
57101602307593273,1
89571015023088975239,1
57101602303750942,1
57101502011225344,1
57101602303751019,1
8951101632661804660,1
895110163286288254,1
895110163087459839,1
895110163087459796,1
8951101630722079637,1
8951101639419943591,1
8951067022219913175,1
8951101630842401869,1
8951101639368352711,1
8951101632056294634,1
8951101630341085098,1
8951101630620976124,1
8951101632863467373,1
895110163286346718,1
895110163287069532,1
895110163286346720,1
8951101630842401471,1
57101602308331232,1
8934076500006276182,1
8934075200004637631,1
8951101630746234986,1
57101602709643344,1
57101602307593276,1
8957123112211415912,1
57101602308331109,1
57101602308331105,1
57101602308330767,1
57101602307593736,1
57101602307593767,1
57101602307593768,1
57101602307593769,1
57101602307593770,1
57101602307593771,1
57101602307593778,1
57101602307593811,1
57101602307593810,1
57101602307593802,1
8934071100300968934,1
895110163286552404,1
8957123112211410962,1
57101602308331787,1
8957123311903278014,1
89571016023121576464,1
89571015021122229068,1
57101602308331255,1
57101602308331215,1
57101602308331094,1
57101602709643279,1
57101602604287738,1
57101602709643261,1
57101602709643262,1
57101602709643280,1
57101602604287915,1
57101602604287913,1
57101602604287829,1
57101602604287825,1
57101502112525167,1
57101602709643438,1
57101602709643441,1
123112211416340,1
57101602307593283,1
57101602709243127,1
57101602709243125,1
57101602709243141,1
57101602709243144,1
57101602709243145,1
57101602709243146,1
57101602709243190,1
57101602709243181,1
8957123312309015463,1
895110163087459725,1
57101702301747819,1
8951067022219913241,1
89571016023121577074,1
89571016022057260093,1
8957123112215165661,1
57101602308331538,1
57101602502492434,1
89571016023121577918,1
57101602308331129,1
57101602308331121,1
57101602308331116,1
57101602308331114,1
57101602308331113,1
57101602308331072,1
57101602709243260,1
57101602312162577,1
57101602312161850,1
8957101502101664075,1
57101602709643412,1
895110163287069561,1
57101101308431099,1
8957123110542478369,1
57101602308331502,1
57101602307593734,1
895110163087459785,1
57101602311631467,1
57101502403021341,1
57101602308331361,1
57101602604287838,1
57101602307593735,1
57101602307593740,1
57101602307593742,1
57101602308331245,1
8957123510615011122,1
57101602502492349,1
57101502011316798,1
57101602709643290,1
57101602307593269,1
57101602307593267,1
57101502011316790,1
57101602307593762,1
57101602307593764,1
57101602307593765,1
502011225361,1
57101602307593772,1
57101602307593773,1
8957123110545802128,1
57101702301747815,1
57101702301747813,1
57101702301747806,1
57101501810847148,1
89571015025019101835,1
89571016021086999838,1
89571016023121575110,1
89571016023121575136,1
89571015025019106636,1
57101602502492369,1
57101602709243158,1
57101602308769645,1
8957123112215383397,1
8957123112215383280,1
89571016022057259814,1
89571016020105253755,1
89571016023037356118,1
89571016023121619116,1
895110163287069639,1
8957123112211412000,1
57101602308330871,1
57101602709643325,1
57101602307593280,1
57101602307593279,1
57101602308331233,1
57101602308331097,1
8957123112215163864,1
57101602604287795,1
57101602312161975,1
57101602312162064,1
57101602308331062,1
57101602308330889,1
57101602308330887,1
57101602308330885,1
57101602308330882,1
57101602308330881,1
57101602308330880,1
57101602308330879,1
57101602308330876,1
57101602308330866,1
57101602308330862,1
57101602308330864,1
57101602604287695,1
57101602604287689,1
57101602604287688,1
57101602604287684,1
57101602604287661,1
57101602604287663,1
57101602604287666,1
57101602604287933,1
57101602604287926,1
57101602604287925,1
57101602604287922,1
57101602709643451,1
57101602709643452,1
57101602307593340,1
57101602604287773,1
57101602604287769,1
57101602308331719,1
57101602308331209,1
57101602308331335,1
895110163087459836,1
895110163090361086,1
57101602604287936,1
57101602308769598,1
57101602312162596,1
57101602308331797,1
895110163287069679,1
57101602308331210,1
57101602307593343,1
57101602604287693,1
895110163090676367,1
895110163090676366,1
895110163090676348,1
895110163090676351,1
895110163090676356,1
895110163090676357,1
895110163090676358,1
895110163090677244,1
895110163286552394,1
895110163286552393,1
895110163286552411,1
895110163286552409,1
895110163286552403,1
895110163286552391,1
895110163286552397,1
895110163286552377,1
895110163286552396,1
895110163286552384,1
57101602502492356,1
895110163087459724,1
895110163087459831,1
895110163087459815,1
895110163090679840,1
57101502009525466,1
57101101510955616,1
895110163983616224,1
895110163287069668,1
895110163287069667,1
895110163287069640,1
57101602308330895,1
57101602308331360,1
57101602709643358,1
895110163287069540,1
57101602308331158,1
8951101639255145194,1
8951101630842402438,1
895110163090677237,1
8951101632870696022,1
895110163090677226,1
89571016023121626277,1
57101501912150844,1
57101602307593259,1
57101602307593257,1
57101602307593262,1
57101602307593754,1
57101602709643466,1
57101602709643154,1
57101602709643196,1
57101602307593741,1
57101602307593753,1
57101602709643465,1
57101602307593756,1
57101602307593758,1
57101602307593391,1
57101602709243334,1
57101602709243341,1
57101602709243342,1
57101602709243343,1
57101602709243344,1
57101602709243345,1
57101602709243346,1
57101602709243347,1
57101602709243348,1
57101602709243349,1
57101602709243350,1
57101602709243355,1
57101702301747809,1
8934076200012929649,1
8934076500006276273,1
8934076700128212749,1
8934076500006252951,1
8934076400014747698,1
8951101632870695990,1
895110163087459721,1
895110163287069514,1
57101602303735629,1
89571016023121577157,1
8951101630842402552,1
8951101630842402545,1
8951101630842402495,1
8951101630842402487,1
57101602308331110,1
57101602709243163,1
895110163087459801,1
895110163087459790,1
895110163087459802,1
57101602709643427,1
57101001505059075,1
57101602308330771,1
57101602709643428,1
57101602709243147,1
57101602308331753,1
89571016023121577777,1
57101602308331278,1
8934076700123355790,1
895110163286552382,1
895110163286552405,1
57101101409879146,1
57101602709643316,1
895110163287069537,1
57101602709643371,1
57101602308331510,1
57101602308331735,1
57101602307593290,1
57101602709243176,1
57101602502492360,1
895110163087459848,1
895110163287069592,1
8951101630842401612,1
57101602709243216,1
602608353912,1
57101602307593763,1
57101602308331733,1
89571015021016640958,1
89571016023121579476,1
57101502006098026,1
57101602502492354,1
57101602308331286,1
57101502403021308,1
57101602604287777,1
8934076400014744497,1
8934076700123355717,1
57101602709643282,1
57101602709243246,1
57101602709643424,1
57101602303750955,1
89571015024030213927,1
57101602308769630,1
57101602308331081,1
8957123112215166974,1
8957123112215165489,1
57101602709243360,1
8934072200007369953,1
8957123112211416233,1
8957123112211415243,1
8957123112211415870,1
8957123112211411390,1
8957123112211419690,1
8957123112211417199,1
8934076500006276281,1
57101602604287748,1
57101602308331413,1
57101602604287746,1
8957123112215169945,1
57101602308331277,1
8957123112215340629,1
8957123112215340611,1
57101602308330775,1
8951101630842402644,1
57101602709243324,1
89571015018108476952,1
57101602604287921,1
57101602604287833,1
57101602709643448,1
57101602312162567,1
89571015020095255365,1
57101602709243136,1
57101502501910290,1
57101602308331163,1
57101602312161890,1
8957101502112525141,1
57101602308331369,1
57101602604287878,1
57101602709643426,1
57101602709243133,1
895110163087459834,1
895110163087459835,1
895110163087459840,1
8951101630698807565,1
895110163069880672,1
57101502101664070,1
89571016021106061098,1
57101602307593779,1
8957123112214854539,1
89571015025019103815,1
8957101101410355870,1
57101502101664132,1
57101602604287787,1
895110163087459810,1
895110163087459811,1
895110163087459800,1
895110163287069509,1
895110163287069522,1
8951101639419943989,1
895110163287069510,1
895110163287069512,1
895110163287069513,1
895110163287069520,1
895110163287069666,1
895110163286345458,1
895110163090676365,1
895110163090541332,1
895110163090541338,1
895110163090541342,1
895110163090541331,1
57101602604287673,1
895110163087459825,1
57101602312158190,1
57101602709243354,1
57101602308331649,1
57101602709643405,1
8934076200012929748,1
8934076700128212731,1
8934076700123356343,1
57101602307593272,1
57101602604287910,1
57101602308331087,1
895110163286345447,1
895110163286345443,1
8951101632870694902,1
8951101632870695958,1
8951101632870695933,1
895110163286345484,1
895110163286345483,1
895110163286345481,1
8951101632863467522,1
57101602312162090,1
57101602502492394,1
8957123112215167642,1
8957123112211410541,1
57101602308331190,1
89571016023083313955,1
57101602308331260,1
57101602308331095,1
57101602308331092,1
57101602308331090,1
57101602308331093,1
57101602308331023,1
57101602308331021,1
57101602308331019,1
57101602308331024,1
57101602308331027,1
57101602308331031,1
89571011014098791652,1
57101502101664129,1
89571015021078193896,1
57101101510222473,1
57101602308331034,1
57101602308331039,1
57101602308331040,1
57101602308331043,1
57101602308331045,1
57101602308331046,1
57101602308331047,1
57101602308331058,1
57101602308331125,1
57101602308331128,1
57101602308331130,1
57101602308331131,1
57101602604287730,1
57101602604287725,1
57101602604287720,1
57101602604287718,1
57101602604287716,1
57101602604287713,1
57101602604287712,1
57101602604287711,1
57101602604287709,1
57101602604287708,1
57101602604287706,1
57101602604287705,1
57101602604287679,1
57101602604287680,1
57101602604287681,1
8957123112211411770,1
8957123112211416159,1
8957123112211417272,1
8957123112211417264,1
8957123112211415847,1
8957123112211416548,1
8957123112211416654,1
8957123112211416019,1
8957123112211416142,1
8957123112211416068,1
8957123112211417223,1
8957123112211416647,1
8957123112211415821,1
8957123112211416241,1
8957123112211415656,1
8957123112211418726,1
8957123112211415763,1
8957123112211418494,1
8957123112211415631,1
8957123112211415714,1
8957123112211416704,1
8957123112211415946,1
8957123112211416431,1
8957123112211416282,1
8957123112211415995,1
8957123112211418478,1
8957123112211416258,1
8957123112211416449,1
8957123112211415730,1
8957123112211416696,1
8957123112211415805,1
8957123112211418775,1
8957123112211418734,1
8957123112211415888,1
8957123112211416613,1
8957123112211415920,1
8957123112211416423,1
8957123112211417306,1
8957123112211416316,1
8957123112211416589,1
8957123112211416332,1
8957123112211417298,1
8957123112211415748,1
8957123112211416571,1
57101602709643265,1
57101602709643298,1
57101602709643299,1
57101602709643300,1
57101602709643301,1
57101602709643302,1
57101602709643303,1
57101602709643310,1
57101602709643306,1
57101602709643304,1
57101502011316581,1
89571015021125252133,1
57101502101664074,1
57101502501910343,1
89571016023121576670,1
57101502011905869,1
57101602109072602,1
89571016023121576290,1
89571015021125251689,1
57101502101664068,1
57101602709643413,1
57101602709643409,1
57101602709643432,1
57101602709643458,1
57101602604287858,1
123112211416530,1
123112211418759,1
123112211416407,1
123112211415664,1
123112211416514,1
123112211416415,1
123112211416498,1
123112211416399,1
123112211416522,1
123112211415672,1
8957123112211417181,1
57101602604287867,1
57101602604287869,1
57101602604287892,1
57101602604287889,1
57101602604287893,1
57101602604287904,1
57101602604287897,1
57101602604287898,1
57101602604287907,1
57101602604287881,1
57101602604287887,1
57101602307593785,1
57101602709243186,1
57101602709243185,1
602709243170,1
123112211419583,1
123112211418171,1
8957123312309015638,1
8957123312309015612,1
8957123112211414923,1
123112211418601,1
8957123312309015646,1
8957123112211416357,1
8957123112211418510,1
8951101630722078530,1
8951101630733548323,1
895110163074623596,1
57101602010525429,1
89571016022057260721,1
8957123411800050175,1
57101602709243143,1
57101602709243173,1
57101602312158207,1
895110163090361043,1
57101602709643454,1
57101602604287831,1
57101602604287830,1
57101602308331048,1
57101602308330774,1
57101602709643435,1
57101502101664048,1
57101602308331217,1
57101602604287762,1
57101602308331148,1
57101602308769625,1
57101602604287771,1
57101602604287899,1
8957123112215383546,1
57101602308331115,1
57101602308331540,1
57101602709243307,1
57101602709243308,1
57101602709243310,1
57101602709243314,1
57101602709243315,1
57101602307593296,1
57101602307593298,1
57101602307593300,1
57101602307593294,1
57101602307593319,1
57101602307593316,1
57101602307593315,1
57101602307593303,1
57101602709643173,1
57101602709643172,1
57101602709643171,1
57101602307593339,1
57101602709643167,1
57101602709643165,1
57101602307593386,1
57101602307593385,1
57101602307593390,1
57101602709243351,1
895110163074623518,1
8951101630733494890,1
8951101630733549107,1
895110163090361074,1
895110163090361070,1
895110163090361064,1
895110163090361081,1
895110163090361080,1
895110163090361058,1
57101602308331088,1
57101602308331079,1
57101602308331178,1
57101602308331166,1
57101602307593284,1
57101602307593281,1
57101602307593322,1
57101602307593324,1
57101602307593330,1
57101602307593333,1
57101602307593338,1
57101602307593406,1
57101602604287931,1
57101602604287930,1
57101602604287929,1
57101602604287919,1
57101602604287804,1
57101602604287806,1
57101602604287808,1
57101602604287809,1
57101602604287810,1
57101602604287811,1
57101602604287812,1
57101602604287813,1
57101602604287814,1
57101602604287818,1
57101602604287819,1
57101602604287820,1
57101602604287821,1
57101602604287822,1
57101502501909910,1
8957101602312158082,1
57101602308331273,1
89571016023083314060,1
8951101639305446147,1
8957101502010087170,1
89571015022066505240,1
57101502403021214,1
8957123110542475837,1
57101602502492311,1
895110163286552385,1
895110163286552381,1
895110163286552402,1
895110163286552392,1
895110163286552387,1
895110163286552383,1
895110163286552379,1
895110163286552375,1
895110163286552406,1
895110163286552395,1
895110163286552380,1
895110163286552390,1
8957123112211415581,1
57101602709643368,1
89571015021016640347,1
57101602308331052,1
895110163087459902,1
895110163287069557,1
8951101630842401240,1
8951101630842400747,1
895110163087459896,1
8951101630842400671,1
8951101630842401299,1
8951101630842401505,1
8951101630842401216,1
8951101630842401232,1
8951101630842400689,1
895110163090676338,1
895110163090676337,1
895110163090677228,1
895110163090541378,1
57101602307593795,1
57101602308331082,1
57101602709243259,1
57101702301747811,1
895110163286288262,1
57101602308331060,1
57101602308330890,1
895110163287069660,1
895110163287069581,1
895110163287069584,1
895110163287069579,1
895110163287069582,1
895110163287069580,1
895110163287069583,1
895110163087321810,1
895110163087321822,1
895110163087321821,1
895110163087321824,1
895110163087321820,1
895110163087321823,1
57101602308331254,1
89571015025019070741,1
57101602308331197,1
57101602709643341,1
57101602604287677,1
895110163287069524,1
895110163087459798,1
895110163087459838,1
895110163087459816,1
895110163087459821,1
57101602709243309,1
57101602709243142,1
8957101502101664084,1
895110163087459704,1
57101502503055265,1
57101602604287707,1
8951101630842401158,1
57101602604287672,1
57101602308331285,1
57101602709643460,1
57101502101664118,1
895110163087459776,1
57101602308331539,1
57101602709643425,1
89571015021122229456,1
89571016023121580425,1
57101602709243189,1
895110163287069530,1
8934076400014744000,1
57101602709643370,1
57101602709643372,1
57101602709643449,1
57101602604287768,1
57101602502492438,1
57101602709643416,1
57101602709643437,1
57101602709643439,1
8951101630842401794,1
895110163087321808,1
895110163087321813,1
895110163087321812,1
895110163087321811,1
895110163087321806,1
895110163087321816,1
895110163087321817,1
895110163087321815,1
895110163087321825,1
57101602308331029,1
57101602308331083,1
89571015020015606218,1
89571015020113165687,1
57101602308331184,1
57101602312157919,1
89571016023121579658,1
8957101502201158910,1
57101602709643419,1
57101602709643418,1
57101602709643417,1
57101602709643415,1
57101602709643388,1
57101602709643387,1
57101602502492449,1
57101602709643422,1
57101602709643423,1
57101602709643433,1
57101602709643434,1
57101602709643444,1
57101602709643445,1
57101602308330758,1
895110163087459787,1
8951101632863467324,1
8951101632863467308,1
8951101630733547879,1
602709243117,1
57101602308331234,1
895110163287069534,1
8951101630746234762,1
895110163087459852,1
895110163087459867,1
8934076400014744505,1
89571016023121578635,1
89571016023121575524,1
57101602312158182,1
57101602709643314,1
895110163087459788,1
895110163087459789,1
8951101639368466925,1
895110163090676333,1
895110163286552400,1
8957123112215169580,1
57101602308331725,1
895110163087459851,1
895110163090361069,1
57101602308331155,1
57101602709243187,1
57101602709243184,1
57101602604287739,1
57101602604287747,1
57101602604287736,1
8934076200012929854,1
8934076200012929847,1
8934076200012929805,1
8934076200012929797,1
8934076200012929821,1
8934076200012929839,1
8934076200012929813,1
8934076200012929862,1
8934076400014747631,1
57101602308330924,1
8957123112211411838,1
57101602307593809,1
57101602307593808,1
57101602307593807,1
57101602307593806,1
57101602307593805,1
57101602307593803,1
57101602307593804,1
57101602307593798,1
57101602307593797,1
57101602307593780,1
57101602308331246,1
57101602709643450,1
895110163287069596,1
57101602308331457,1
8979878974484848,1
8934076200012929664,1
8934076400014744042,1
57101602308331075,1
57101602709643366,1
8957123112215161785,1
57101602307593749,1
57101602307593750,1
57101602604287827,1
8957123112215161694,1
89571016023121577124,1
8957123312309015786,1
57101602604287774,1
57101602709643470,1
895110163090361060,1
57101602604287764,1
57101602709243132,1
57101602709243148,1
8934072400006875576,1
8952020513340744129,1
8934076200012929789,1
8934072200007369912,1
8934071200001476441,1
8934072100260914810,1
57101602604287714,1
57101602604287916,1
57101602308331447,1
8951101632870694969,1
895110163286345441,1
8934076200008196823,1
8934076400014743994,1
8934076500006276216,1
8934076200012929730,1
8934076200012929698,1
8934076400014744018,1
8934076400014745346,1
8934076200007157461,1
8934076200008196625,1
8934076700123355725,1
8934076700123355741,1
8934076700123355758,1
8934076700123355782,1
8934076700128212921,1
8934076700128212756,1
57101602308331337,1
8957123112214854141,1
8957123112215348796,1
57101602303750996,1
8957123112215161,1
8957123112214855205,1
89571015020112253583,1
57101602010525538,1
89571016021106060926,1
8957123110545805907,1
8957123111415990043,1
8957123111901264416,1
8957123112214853937,1
57101502112332571,1
89571015020060980138,1
895710150250190,1
8957123112214855528,1
57101602205726065,1
89571016023121578205,1
57101602010525543,1
8957123112214854406,1
89571011015066675603,1
57101502006097708,1
89571015024030213513,1
8957123112215164599,1
8957123112215167477,1
8957123112215167527,1
8957123112215167568,1
8957123112215167618,1
8957123112215167535,1
8957123112215167626,1
8957123112215167758,1
8957101101506656323,1
8957123112215166230,1
57101502501910002,1
89571015025019066954,1
8957123510618891413,1
89571016022057260291,1
57101502107819332,1
89571016023037452438,1
89571016023037452693,1
89571015025019066913,1
57101602308330755,1
57101602308330743,1
57101501810847152,1
89571016023083308989,1
57101602308330937,1
57101602308330906,1
57101602308330897,1
57101602308330896,1
57101602308330883,1
57101602308330870,1
89571016023121576423,1
57101602312158169,1
57101602502492436,1
57101602502492439,1
57101602709643402,1
57101602604287859,1
57101602709643461,1
57101602709643468,1
57101602709643473,1
57101602709643174,1
57101602709643225,1
57101602709643226,1
57101602709643227,1
57101602709643228,1
57101602709643229,1
57101602709643234,1
89571016022057257545,1
89571015025030552586,1
8957123112215163682,1
57101502112332630,1
8957123112215160498,1
57101602709643375,1
57101602308330776,1
8951101630842402370,1
8951101630842402396,1
895110163084240240,1
57101602307593777,1
895110163287069523,1
57101602502492344,1
57101602307593752,1
602608353922,1
57101602709243179,1
57101602709243177,1
57101602709243169,1
57101602709243168,1
57101602709243162,1
57101602709243161,1
57101602709243160,1
57101602709243159,1
57101602709243157,1
57101602709243156,1
57101602709243155,1
8957101602010524967,1
57101602604287758,1
57101602604287755,1
57101602308331332,1
57101602604287855,1
57101502011987730,1
57101602709643389,1
57101602709643390,1
8957123312309015513,1
8957123312309015562,1
8957123112211416506,1
57101602709643404,1
57101602709643278,1
8934076200012929755,1
57101602709643363,1
57101602308331376,1
57101602308330777,1
57101602308331291,1
57101602307593394,1
895110163087459827,1
895110163087459876,1
57101602312161963,1
8934076200012929870,1
57101602604287724,1
57101602604287721,1
57101602308769609,1
57101602308769639,1
57101602604287655,1
57101602308331731,1
895110163090677248,1
895110163090677242,1
57101602604287794,1
57101602709643359,1
8951101632870696097,1
895110163087459828,1
895110163287069526,1
895110163087459879,1
895110163087459717,1
895110163287069507,1
895110163074623580,1
8951101630842402669,1
8951101630842402651,1
8951101630733494742,1
8951101639654937183,1
8951101630842401711,1
8951101630842401141,1
8951101630842402578,1
8951101630842402693,1
8951101630842401745,1
895110163286552401,1
895110163286552378,1
895110163286552376,1
8951101630842402388,1
57101602308330733,1
57101602604287778,1
57101602709643267,1
57101602709643283,1
57101602312161885,1
57101602308331170,1
8957123112211416555,1
89571016023121580904,1
8957123312309015471,1
8957123312309015448,1
8957123312309015869,1
8957123312309015364,1
8957123312309015505,1
8957123312309015497,1
8957123312309015547,1
89571016023037510284,1
57101602308331621,1
8957123112215161975,1
57101602308331677,1
57101602308331688,1
57101602308331691,1
1111111111111111111111,1
57101602308331701,1
57101602308331515,1
8957123112215168806,1
57101602308331586,1
57101602502492264,1
57101602308331025,1
57101602308331033,1
57101602308331051,1
57101602308331053,1
57101502503054986,1
57101602308331061,1
57101602308331067,1
57101602709643349,1
57101602709643354,1
57101602709643343,1
57101602604287669,1
57101602604287719,1
57101602604287715,1
57101602604287665,1
57101602604287657,1
57101602604287664,1
57101602604287651,1
57101602604287650,1
57101602604287937,1
57101602604287938,1
57101602604287802,1
57101602604287797,1
57101602604287798,1
57101602604287783,1
57101602709643336,1
57101602709643337,1
57101602709643338,1
57101602709643339,1
57101602709643335,1
57101602709643297,1
57101602709643331,1
57101602709643274,1
57101602709643277,1
57101602709643288,1
57101602709643289,1
57101602709643291,1
57101602709643292,1
57101602709643294,1
57101602709643309,1
57101602709643308,1
57101602709643307,1
57101602709643296,1
57101502501910426,1
57101502101664098,1
57101502101664051,1
57101502101664036,1
57101502101664039,1
57101502501910366,1
57104502201158728,1
57101602709643242,1
57101602709643243,1
57101602307593278,1
57101602604287645,1
57101602604287646,1
57101602604287648,1
57101602604287652,1
57101602604287653,1
57101602604287654,1
57101602604287656,1
57101602604287659,1
57101602604287660,1
57101602604287662,1
57101602604287667,1
57101602604287668,1
57101602604287935,1
57101602604287934,1
57101602604287924,1
57101602604287923,1
57101602604287917,1
57101602307593775,1
57101602307593776,1
57101602709243171,1
602608353946,1
602608353935,1
602608353934,1
57101602307593782,1
57101602604287731,1
57101602604287722,1
57101602604287685,1
895110163087460890,1
895110163087460888,1
895110163087460926,1
895110163084243141,1
8934076400011966556,1
89571016023121580300,1
89571016023075933125,1
57101602709243126,1
8957123112215161264,1
8957123112215161249,1
8957123112215161207,1
89571016022057264632,1
8957123112215160225,1
895110163087459774,1
895110163087459795,1
8951101630842402677,1
8951101632863467431,1
8951100320136215578,1
8951101639368353305,1
8951101632863467456,1
8951101632870694977,1
8951101630601426180,1
895110163286288255,1
895110163287069516,1
895110163287069517,1
895110163087459716,1
8951101632863467415,1
8951101632870694985,1
8951101632870696238,1
895110163087459892,1
8951101632863467423,1
8951101630620976298,1
8951101630842402024,1
8951101632863467233,1
57101602709643264,1
57101602709643293,1
8951101630722078324,1
895110163983616211,1
895110163983616210,1
895110163983616208,1
895110163983616215,1
895110163983616213,1
895110163087460913,1
895110163074623521,1
895110163090676342,1
868574042906540,1
57101602308331583,1
895710160231215,1
57101602308331580,1
57101602312161965,1
89571016023121575367,1
895110163087459833,1
895110163087459837,1
602608353932,1
602608353937,1
602608353938,1
602608353939,1
602608353943,1
602608353945,1
602608353947,1
602608353950,1
602608353955,1
602608353916,1
602608353925,1
602608353924,1
602608353923,1
602608353918,1
89571016022057260143,1
8957123112215165273,1
8957123112215382100,1
8951101630842401596,1
8951101630842401455,1
8951067022219915121,1
8951101630842401620,1
868574042914148,1
8951101632870694944,1
8951100129124107774F,1
8951101639305446006,1
8951101632870694837,1
57101602709643446,1
8934076400014744059,1
57101602308331177,1
8957123112215170075,1
57101602308331269,1
57101602308330927,1
57101602308330911,1
602608353944,1
57101602303750937,1
57101602312162154,1
89571015020011234668,1
57101602308330756,1
57101602308330762,1
57101602308330760,1
57101502011905880,1
57101602308330938,1
57101602308330930,1
57101602308330929,1
57101602308330907,1
57101602308330910,1
57101602709643329,1
57101602307593268,1
57101602308331697,1
57101602604287683,1
57101602709643351,1
57101502101664091,1
57101602308331150,1
57101502101664061,1
57101502009525501,1
89571015025019105992,1
57101602709643271,1
57101602709643272,1
57101602709643275,1
57101502501910571,1
57101602307593781,1
57101602604287743,1
57101602604287735,1
8951101630726670647,1
8951101630726671041,1
895110163087459757,1
895110163060142645,1
895110163087459871,1
895110163087459878,1
895110163087459792,1
895110163087459864,1
895110163087459865,1
8951101632870694993,1
8951101630842401943,1
8951101630842400978,1
57101602709643385,1
57101602604287700,1
8957123112211411994,1
895110163087459900,1
895110163087459826,1
895110163087459863,1
895110163087459723,1
895110163087459890,1
895110163087459894,1
895110163090677247,1
895110163090677251,1
8957101602312157832,1
57101602709243266,1
57101602308331803,1
57101602307593291,1
89571015023088973242,1
89571016022057264657,1
57101501708094589,1
895110163087460924,1
895110163087460921,1
895110163087460916,1
895110163087460915,1
895110163087460910,1
895110163087460912,1
895110163087460922,1
895110163087460909,1
895110163087460919,1
895110163087460920,1
895110163087460887,1
895110163087460902,1
57101602709643334,1
57101602307593297,1
89571015020095254616,1
57101602307593796,1
895110163925514594,1
895110163087459849,1
895110163087459854,1
8951067022219913639,1
8951067022219915170,1
57101602308331507,1
89571016023121574568,1
57101602308769583c,1
8957123112215165638,1
57101602308331676,1
8957123112215383520,1
57101602312157455,1
57101602604287840,1
57101602308331351,1
57101602308331467,1
89571015024030212986,1
89571015024030213208,1
57101502501910341,1
8957123112215164466,1
57101502009525502,1
8957123112215340231,1
57101602312161894,1
57101602308331127,1
57101602308331111,1
57101602308330772,1
57101602312157746,1
57101602709643414,1
57101602709643456,1
57101602709643457,1
123112211416365,1
123112211418742,1
57101602308331443,1
57101502308897576,1
57101502403021295,1
57101602308331440,1
57101602308331715,1
895110163287069527,1
895110163087459711,1
895110163087459741,1
895110163087459719,1
57101502101664925,1
57101502101664921,1
57101502101664920,1
57101502101664918,1
57101502101664917,1
57101502101664915,1
57101502101664912,1
57101502101664911,1
57101502101664909,1
57101502101664907,1
57101502101664906,1
57101502101664904,1
57101502101664902,1
