,Unit,Time
85373,GHO946,10/1/2024 12:00:00 AM
85374,GHO946,10/1/2024 2:59:59 AM
85375,GHO946,10/1/2024 7:25:09 AM
85376,GHO946,10/1/2024 11:50:59 AM
85377,GHO946,10/1/2024 4:16:56 PM
85378,GHO946,10/1/2024 8:41:03 PM
85379,GHO946,10/2/2024 1:05:48 AM
85380,GHO946,10/2/2024 5:30:51 AM
85381,GHO946,10/2/2024 9:56:06 AM
85382,GHO946,10/2/2024 10:57:29 AM
85383,GHO946,10/2/2024 10:58:28 AM
85384,GHO946,10/2/2024 10:58:38 AM
85385,GHO946,10/2/2024 10:58:48 AM
85386,GHO946,10/2/2024 10:59:28 AM
85387,GHO946,10/2/2024 10:59:28 AM
85388,GHO946,10/2/2024 10:59:38 AM
85389,GHO946,10/2/2024 10:59:38 AM
85390,GHO946,10/2/2024 10:59:48 AM
85391,GHO946,10/2/2024 10:59:48 AM
85392,GHO946,10/2/2024 10:59:58 AM
85393,GHO946,10/2/2024 10:59:58 AM
85394,GHO946,10/2/2024 11:00:08 AM
85395,GHO946,10/2/2024 11:00:08 AM
85396,GHO946,10/2/2024 11:00:14 AM
85397,GHO946,10/2/2024 11:00:14 AM
85398,GHO946,10/2/2024 11:00:19 AM
85399,GHO946,10/2/2024 11:00:19 AM
85400,GHO946,10/2/2024 11:00:28 AM
85401,GHO946,10/2/2024 11:00:38 AM
85402,GHO946,10/2/2024 11:00:48 AM
85403,GHO946,10/2/2024 11:00:48 AM
85404,GHO946,10/2/2024 11:00:55 AM
85405,GHO946,10/2/2024 11:00:59 AM
85406,GHO946,10/2/2024 11:01:08 AM
85407,GHO946,10/2/2024 11:01:12 AM
85408,GHO946,10/2/2024 11:01:21 AM
85409,GHO946,10/2/2024 11:01:31 AM
85410,GHO946,10/2/2024 11:01:37 AM
85411,GHO946,10/2/2024 11:01:46 AM
85412,GHO946,10/2/2024 11:01:56 AM
85413,GHO946,10/2/2024 11:02:06 AM
85414,GHO946,10/2/2024 11:02:16 AM
85415,GHO946,10/2/2024 11:02:26 AM
85416,GHO946,10/2/2024 11:02:36 AM
85417,GHO946,10/2/2024 11:02:46 AM
85418,GHO946,10/2/2024 11:02:56 AM
85419,GHO946,10/2/2024 11:03:06 AM
85420,GHO946,10/2/2024 11:03:16 AM
85421,GHO946,10/2/2024 11:03:26 AM
85422,GHO946,10/2/2024 11:03:36 AM
85423,GHO946,10/2/2024 11:03:46 AM
85424,GHO946,10/2/2024 11:03:56 AM
85425,GHO946,10/2/2024 11:03:59 AM
85426,GHO946,10/2/2024 11:04:09 AM
85427,GHO946,10/2/2024 11:04:19 AM
85428,GHO946,10/2/2024 11:04:24 AM
85429,GHO946,10/2/2024 11:04:34 AM
85430,GHO946,10/2/2024 11:04:44 AM
85431,GHO946,10/2/2024 11:04:54 AM
85432,GHO946,10/2/2024 11:05:04 AM
85433,GHO946,10/2/2024 11:05:14 AM
85434,GHO946,10/2/2024 11:05:24 AM
85435,GHO946,10/2/2024 11:05:34 AM
85436,GHO946,10/2/2024 11:05:44 AM
85437,GHO946,10/2/2024 11:05:54 AM
85438,GHO946,10/2/2024 11:06:04 AM
85439,GHO946,10/2/2024 11:06:14 AM
85440,GHO946,10/2/2024 11:06:24 AM
85441,GHO946,10/2/2024 11:06:33 AM
85442,GHO946,10/2/2024 11:06:38 AM
85443,GHO946,10/2/2024 11:06:47 AM
85444,GHO946,10/2/2024 11:06:57 AM
85445,GHO946,10/2/2024 11:07:07 AM
85446,GHO946,10/2/2024 11:07:17 AM
85447,GHO946,10/2/2024 11:07:27 AM
85448,GHO946,10/2/2024 11:07:37 AM
85449,GHO946,10/2/2024 11:07:37 AM
85450,GHO946,10/2/2024 11:07:47 AM
85451,GHO946,10/2/2024 11:07:47 AM
85452,GHO946,10/2/2024 11:07:57 AM
85453,GHO946,10/2/2024 11:08:07 AM
85454,GHO946,10/2/2024 11:08:17 AM
85455,GHO946,10/2/2024 11:08:27 AM
85456,GHO946,10/2/2024 11:08:37 AM
85457,GHO946,10/2/2024 11:08:47 AM
85458,GHO946,10/2/2024 11:09:12 AM
85459,GHO946,10/2/2024 11:09:46 AM
85460,GHO946,10/2/2024 11:09:56 AM
85461,GHO946,10/2/2024 11:10:06 AM
85462,GHO946,10/2/2024 11:10:16 AM
85463,GHO946,10/2/2024 11:10:26 AM
85464,GHO946,10/2/2024 11:10:57 AM
85465,GHO946,10/2/2024 11:13:26 AM
85466,GHO946,10/2/2024 11:13:36 AM
85467,GHO946,10/2/2024 11:13:46 AM
85468,GHO946,10/2/2024 11:13:56 AM
85469,GHO946,10/2/2024 11:14:06 AM
85470,GHO946,10/2/2024 11:14:26 AM
85471,GHO946,10/2/2024 11:14:36 AM
85472,GHO946,10/2/2024 11:14:46 AM
85473,GHO946,10/2/2024 11:15:05 AM
85474,GHO946,10/2/2024 11:15:15 AM
85475,GHO946,10/2/2024 11:15:25 AM
85476,GHO946,10/2/2024 11:15:35 AM
85477,GHO946,10/2/2024 11:15:55 AM
85478,GHO946,10/2/2024 11:16:15 AM
85479,GHO946,10/2/2024 11:21:15 AM
85480,GHO946,10/2/2024 11:21:45 AM
85481,GHO946,10/2/2024 11:22:05 AM
85482,GHO946,10/2/2024 11:22:15 AM
85483,GHO946,10/2/2024 11:22:25 AM
85484,GHO946,10/2/2024 11:22:35 AM
85485,GHO946,10/2/2024 11:22:45 AM
85486,GHO946,10/2/2024 11:22:55 AM
85487,GHO946,10/2/2024 11:23:05 AM
85488,GHO946,10/2/2024 11:23:22 AM
85489,GHO946,10/2/2024 11:28:22 AM
85490,GHO946,10/2/2024 11:33:21 AM
85491,GHO946,10/2/2024 11:35:11 AM
85492,GHO946,10/2/2024 11:35:12 AM
85493,GHO946,10/2/2024 11:35:22 AM
