,Unit,Time
105689,GHP396,10/1/2024 12:00:00 AM
105690,GHP396,10/1/2024 12:27:44 AM
105691,GHP396,10/1/2024 4:50:44 AM
105692,GHP396,10/1/2024 9:15:44 AM
105693,GHP396,10/1/2024 1:32:13 PM
105694,GHP396,10/1/2024 5:57:24 PM
105695,GHP396,10/1/2024 10:22:40 PM
105696,GHP396,10/2/2024 2:42:37 AM
105697,GHP396,10/2/2024 7:05:47 AM
105698,GHP396,10/2/2024 7:36:31 AM
105699,GHP396,10/2/2024 7:41:33 AM
105700,GHP396,10/2/2024 7:44:52 AM
105701,GHP396,10/2/2024 7:45:18 AM
105702,GHP396,10/2/2024 7:45:47 AM
105703,GHP396,10/2/2024 7:46:26 AM
105704,GHP396,10/2/2024 7:47:11 AM
105705,GHP396,10/2/2024 7:47:53 AM
105706,GHP396,10/2/2024 7:52:44 AM
105707,GHP396,10/2/2024 7:54:34 AM
105708,GHP396,10/2/2024 7:55:04 AM
105709,GHP396,10/2/2024 7:55:49 AM
105710,GHP396,10/2/2024 7:56:27 AM
105711,GHP396,10/2/2024 7:58:11 AM
105712,GHP396,10/2/2024 7:58:55 AM
105713,GHP396,10/2/2024 8:00:09 AM
105714,GHP396,10/2/2024 8:00:21 AM
105715,GHP396,10/2/2024 8:00:29 AM
105716,GHP396,10/2/2024 8:00:35 AM
105717,GHP396,10/2/2024 8:00:57 AM
105718,GHP396,10/2/2024 8:02:57 AM
105719,GHP396,10/2/2024 8:04:57 AM
105720,GHP396,10/2/2024 8:04:57 AM
105721,GHP396,10/2/2024 8:06:57 AM
105722,GHP396,10/2/2024 8:06:57 AM
105723,GHP396,10/2/2024 8:08:57 AM
105724,GHP396,10/2/2024 8:16:57 AM
105725,GHP396,10/2/2024 8:18:02 AM
105726,GHP396,10/2/2024 8:19:31 AM
105727,GHP396,10/2/2024 8:19:42 AM
105728,GHP396,10/2/2024 8:19:54 AM
105729,GHP396,10/2/2024 8:21:23 AM
105730,GHP396,10/2/2024 8:21:23 AM
105731,GHP396,10/2/2024 8:21:45 AM
105732,GHP396,10/2/2024 8:21:45 AM
105733,GHP396,10/2/2024 8:22:41 AM
105734,GHP396,10/2/2024 8:22:45 AM
105735,GHP396,10/2/2024 8:37:43 AM
105736,GHP396,10/2/2024 9:48:30 AM
105737,GHP396,10/2/2024 9:49:58 AM
105738,GHP396,10/2/2024 9:50:50 AM
105739,GHP396,10/2/2024 9:50:52 AM
105740,GHP396,10/2/2024 9:52:24 AM
105741,GHP396,10/2/2024 9:52:34 AM
105742,GHP396,10/2/2024 9:53:09 AM
105743,GHP396,10/2/2024 9:58:09 AM
105744,GHP396,10/2/2024 10:02:01 AM
105745,GHP396,10/2/2024 10:02:01 AM
105746,GHP396,10/2/2024 10:02:53 AM
105747,GHP396,10/2/2024 10:02:53 AM
105748,GHP396,10/2/2024 10:07:36 AM
105749,GHP396,10/2/2024 10:07:54 AM
105750,GHP396,10/2/2024 10:08:12 AM
105751,GHP396,10/2/2024 10:08:40 AM
105752,GHP396,10/2/2024 10:09:06 AM
105753,GHP396,10/2/2024 10:09:18 AM
105754,GHP396,10/2/2024 10:24:16 AM
105755,GHP396,10/2/2024 2:24:50 PM
105756,GHP396,10/2/2024 6:49:59 PM
105757,GHP396,10/2/2024 11:14:42 PM
105758,GHP396,10/3/2024 3:39:36 AM
105759,GHP396,10/3/2024 7:57:51 AM
105760,GHP396,10/3/2024 12:22:59 PM
105761,GHP396,10/3/2024 4:48:34 PM
105762,GHP396,10/3/2024 9:13:59 PM
105763,GHP396,10/4/2024 1:38:36 AM
105764,GHP396,10/4/2024 6:03:29 AM
105765,GHP396,10/4/2024 10:20:58 AM
105766,GHP396,10/4/2024 2:37:02 PM
105767,GHP396,10/4/2024 7:02:36 PM
105768,GHP396,10/4/2024 11:19:31 PM
105769,GHP396,10/5/2024 3:44:02 AM
105770,GHP396,10/5/2024 8:07:04 AM
105771,GHP396,10/5/2024 12:32:34 PM
105772,GHP396,10/5/2024 4:58:07 PM
105773,GHP396,10/5/2024 9:22:56 PM
105774,GHP396,10/6/2024 1:35:00 AM
